"race_m","income","income_q"
"White",17000,18.25
"White",17000,18.26
"White",17000,18.27
"White",17000,18.28
"White",17000,18.29
"White",17000,18.3
"White",17000,18.31
"White",17000,18.32
"White",17014.754,18.33
"White",17100,18.34
"White",17100,18.35
"White",17200,18.36
"White",17200,18.37
"White",17260,18.38
"White",17300,18.39
"White",17300,18.4
"White",17400,18.41
"White",17400,18.42
"White",17400,18.43
"White",17500,18.44
"White",17500,18.45
"White",17500,18.46
"White",17500,18.47
"White",17500,18.48
"White",17510.5620000001,18.49
"White",17600,18.5
"White",17600,18.51
"White",17600,18.52
"White",17700,18.53
"White",17700,18.54
"White",17710,18.55
"White",17800,18.56
"White",17800,18.57
"White",17900,18.58
"White",17900,18.59
"White",17900,18.6
"White",18000,18.61
"White",18000,18.62
"White",18000,18.63
"White",18000,18.64
"White",18000,18.65
"White",18000,18.66
"White",18000,18.67
"White",18000,18.68
"White",18000,18.69
"White",18000,18.7
"White",18000,18.71
"White",18000,18.72
"White",18000,18.73
"White",18000,18.74
"White",18000,18.75
"White",18000,18.76
"White",18000,18.77
"White",18000,18.78
"White",18000,18.79
"White",18000,18.8
"White",18000,18.81
"White",18000,18.82
"White",18000,18.83
"White",18000,18.84
"White",18000,18.85
"White",18000,18.86
"White",18000,18.87
"White",18000,18.88
"White",18000,18.89
"White",18000,18.9
"White",18000,18.91
"White",18000,18.92
"White",18000,18.93
"White",18000,18.94
"White",18000,18.95
"White",18000,18.96
"White",18000,18.97
"White",18000,18.98
"White",18000,18.99
"White",18000,19
"White",18000,19.01
"White",18000,19.02
"White",18000,19.03
"White",18000,19.04
"White",18000,19.05
"White",18000,19.06
"White",18000,19.07
"White",18000,19.08
"White",18000,19.09
"White",18000,19.1
"White",18000,19.11
"White",18000,19.12
"White",18000,19.13
"White",18000,19.14
"White",18010,19.15
"White",18100,19.16
"White",18100,19.17
"White",18200,19.18
"White",18200,19.19
"White",18200,19.2
"White",18200,19.21
"White",18300,19.22
"White",18300,19.23
"White",18337.7359999999,19.24
"White",18400,19.25
"White",18400,19.26
"White",18500,19.27
"White",18500,19.28
"White",18500,19.29
"White",18500,19.3
"White",18500,19.31
"White",18600,19.32
"White",18600,19.33
"White",18659.8759999998,19.34
"White",18700,19.35
"White",18700,19.36
"White",18700,19.37
"White",18758.9760000003,19.38
"White",18800,19.39
"White",18800,19.4
"White",18900,19.41
"White",18900,19.42
"White",19000,19.43
"White",19000,19.44
"White",19000,19.45
"White",19000,19.46
"White",19000,19.47
"White",19000,19.48
"White",19000,19.49
"White",19000,19.5
"White",19000,19.51
"White",19000,19.52
"White",19000,19.53
"White",19000,19.54
"White",19000,19.55
"White",19000,19.56
"White",19000,19.57
"White",19000,19.58
"White",19000,19.59
"White",19000,19.6
"White",19000,19.61
"White",19000,19.62
"White",19000,19.63
"White",19000,19.64
"White",19100,19.65
"White",19100,19.66
"White",19200,19.67
"White",19200,19.68
"White",19200,19.69
"White",19200,19.7
"White",19200,19.71
"White",19200,19.72
"White",19200,19.73
"White",19200,19.74
"White",19280,19.75
"White",19300,19.76
"White",19400,19.77
"White",19400,19.78
"White",19440,19.79
"White",19500,19.8
"White",19500,19.81
"White",19500,19.82
"White",19500,19.83
"White",19600,19.84
"White",19600,19.85
"White",19600,19.86
"White",19700,19.87
"White",19700,19.88
"White",19800,19.89
"White",19800,19.9
"White",19800,19.91
"White",19900,19.92
"White",20000,19.93
"White",20000,19.94
"White",20000,19.95
"White",20000,19.96
"White",20000,19.97
"White",20000,19.98
"White",20000,19.99
"White",20000,20
"White",20000,20.01
"White",20000,20.02
"White",20000,20.03
"White",20000,20.04
"White",20000,20.05
"White",20000,20.06
"White",20000,20.07
"White",20000,20.08
"White",20000,20.09
"White",20000,20.1
"White",20000,20.11
"White",20000,20.12
"White",20000,20.13
"White",20000,20.14
"White",20000,20.15
"White",20000,20.16
"White",20000,20.17
"White",20000,20.18
"White",20000,20.19
"White",20000,20.2
"White",20000,20.21
"White",20000,20.22
"White",20000,20.23
"White",20000,20.24
"White",20000,20.25
"White",20000,20.26
"White",20000,20.27
"White",20000,20.28
"White",20000,20.29
"White",20000,20.3
"White",20000,20.31
"White",20000,20.32
"White",20000,20.33
"White",20000,20.34
"White",20000,20.35
"White",20000,20.36
"White",20000,20.37
"White",20000,20.38
"White",20000,20.39
"White",20000,20.4
"White",20000,20.41
"White",20000,20.42
"White",20000,20.43
"White",20000,20.44
"White",20000,20.45
"White",20000,20.46
"White",20000,20.47
"White",20000,20.48
"White",20000,20.49
"White",20000,20.5
"White",20000,20.51
"White",20000,20.52
"White",20000,20.53
"White",20000,20.54
"White",20000,20.55
"White",20000,20.56
"White",20000,20.57
"White",20000,20.58
"White",20000,20.59
"White",20000,20.6
"White",20000,20.61
"White",20000,20.62
"White",20000,20.63
"White",20000,20.64
"White",20000,20.65
"White",20000,20.66
"White",20000,20.67
"White",20000,20.68
"White",20000,20.69
"White",20000,20.7
"White",20000,20.71
"White",20000,20.72
"White",20000,20.73
"White",20000,20.74
"White",20000,20.75
"White",20000,20.76
"White",20000,20.77
"White",20000,20.78
"White",20000,20.79
"White",20000,20.8
"White",20000,20.81
"White",20000,20.82
"White",20000,20.83
"White",20000,20.84
"White",20000,20.85
"White",20000,20.86
"White",20000,20.87
"White",20000,20.88
"White",20000,20.89
"White",20000,20.9
"White",20000,20.91
"White",20000,20.92
"White",20000,20.93
"White",20000,20.94
"White",20000,20.95
"White",20000,20.96
"White",20000,20.97
"White",20000,20.98
"White",20000,20.99
"White",20000,21
"White",20000,21.01
"White",20000,21.02
"White",20000,21.03
"White",20000,21.04
"White",20000,21.05
"White",20000,21.06
"White",20000,21.07
"White",20000,21.08
"White",20000,21.09
"White",20000,21.1
"White",20000,21.11
"White",20000,21.12
"White",20000,21.13
"White",20000,21.14
"White",20000,21.15
"White",20000,21.16
"White",20000,21.17
"White",20000,21.18
"White",20000,21.19
"White",20000,21.2
"White",20000,21.21
"White",20000,21.22
"White",20000,21.23
"White",20000,21.24
"White",20000,21.25
"White",20000,21.26
"White",20000,21.27
"White",20000,21.28
"White",20000,21.29
"White",20000,21.3
"White",20000,21.31
"White",20000,21.32
"White",20000,21.33
"White",20000,21.34
"White",20000,21.35
"White",20000,21.36
"White",20000,21.37
"White",20000,21.38
"White",20000,21.39
"White",20010,21.4
"White",20060,21.41
"White",20100,21.42
"White",20100,21.43
"White",20190,21.44
"White",20200,21.45
"White",20200,21.46
"White",20280,21.47
"White",20300,21.48
"White",20300,21.49
"White",20400,21.5
"White",20400,21.51
"White",20400,21.52
"White",20400,21.53
"White",20400,21.54
"White",20500,21.55
"White",20500,21.56
"White",20500,21.57
"White",20520,21.58
"White",20600,21.59
"White",20600,21.6
"White",20600,21.61
"White",20700,21.62
"White",20700,21.63
"White",20800,21.64
"White",20800,21.65
"White",20800,21.66
"White",20800,21.67
"White",20800,21.68
"White",20800,21.69
"White",20800,21.7
"White",20900,21.71
"White",20900,21.72
"White",21000,21.73
"White",21000,21.74
"White",21000,21.75
"White",21000,21.76
"White",21000,21.77
"White",21000,21.78
"White",21000,21.79
"White",21000,21.8
"White",21000,21.81
"White",21000,21.82
"White",21000,21.83
"White",21000,21.84
"White",21000,21.85
"White",21000,21.86
"White",21000,21.87
"White",21000,21.88
"White",21000,21.89
"White",21000,21.9
"White",21000,21.91
"White",21000,21.92
"White",21000,21.93
"White",21000,21.94
"White",21000,21.95
"White",21000,21.96
"White",21000,21.97
"White",21000,21.98
"White",21000,21.99
"White",21000,22
"White",21028.3379999999,22.01
"White",21100,22.02
"White",21100,22.03
"White",21110,22.04
"White",21200,22.05
"White",21200,22.06
"White",21300,22.07
"White",21300,22.08
"White",21326.2420000001,22.09
"White",21400,22.1
"White",21400,22.11
"White",21500,22.12
"White",21500,22.13
"White",21500,22.14
"White",21600,22.15
"White",21600,22.16
"White",21600,22.17
"White",21600,22.18
"White",21600,22.19
"White",21600,22.2
"White",21700,22.21
"White",21700,22.22
"White",21800,22.23
"White",21800,22.24
"White",21800,22.25
"White",21900,22.26
"White",21900,22.27
"White",21926.2639999999,22.28
"White",22000,22.29
"White",22000,22.3
"White",22000,22.31
"White",22000,22.32
"White",22000,22.33
"White",22000,22.34
"White",22000,22.35
"White",22000,22.36
"White",22000,22.37
"White",22000,22.38
"White",22000,22.39
"White",22000,22.4
"White",22000,22.41
"White",22000,22.42
"White",22000,22.43
"White",22000,22.44
"White",22000,22.45
"White",22000,22.46
"White",22000,22.47
"White",22000,22.48
"White",22000,22.49
"White",22000,22.5
"White",22000,22.51
"White",22000,22.52
"White",22000,22.53
"White",22000,22.54
"White",22000,22.55
"White",22000,22.56
"White",22000,22.57
"White",22000,22.58
"White",22000,22.59
"White",22000,22.6
"White",22000,22.61
"White",22000,22.62
"White",22000,22.63
"White",22000,22.64
"White",22000,22.65
"White",22000,22.66
"White",22000,22.67
"White",22000,22.68
"White",22000,22.69
"White",22000,22.7
"White",22000,22.71
"White",22010,22.72
"White",22100,22.73
"White",22100,22.74
"White",22150,22.75
"White",22200,22.76
"White",22200,22.77
"White",22300,22.78
"White",22300,22.79
"White",22300,22.8
"White",22400,22.81
"White",22400,22.82
"White",22400,22.83
"White",22500,22.84
"White",22500,22.85
"White",22500,22.86
"White",22500,22.87
"White",22500,22.88
"White",22600,22.89
"White",22600,22.9
"White",22600,22.91
"White",22700,22.92
"White",22700,22.93
"White",22800,22.94
"White",22800,22.95
"White",22800,22.96
"White",22900,22.97
"White",22900,22.98
"White",22900,22.99
"White",22900,23
"White",22942.138,23.01
"White",23000,23.02
"White",23000,23.03
"White",23000,23.04
"White",23000,23.05
"White",23000,23.06
"White",23000,23.07
"White",23000,23.08
"White",23000,23.09
"White",23000,23.1
"White",23000,23.11
"White",23000,23.12
"White",23000,23.13
"White",23000,23.14
"White",23000,23.15
"White",23000,23.16
"White",23000,23.17
"White",23000,23.18
"White",23000,23.19
"White",23000,23.2
"White",23000,23.21
"White",23000,23.22
"White",23000,23.23
"White",23000,23.24
"White",23000,23.25
"White",23000,23.26
"White",23000,23.27
"White",23000,23.28
"White",23000,23.29
"White",23000,23.3
"White",23000,23.31
"White",23000,23.32
"White",23000,23.33
"White",23000,23.34
"White",23023.23,23.35
"White",23100,23.36
"White",23100,23.37
"White",23200,23.38
"White",23200,23.39
"White",23200,23.4
"White",23300,23.41
"White",23300,23.42
"White",23400,23.43
"White",23400,23.44
"White",23400,23.45
"White",23400,23.46
"White",23500,23.47
"White",23500,23.48
"White",23500,23.49
"White",23500,23.5
"White",23600,23.51
"White",23600,23.52
"White",23700,23.53
"White",23700,23.54
"White",23700,23.55
"White",23800,23.56
"White",23800,23.57
"White",23800,23.58
"White",23900,23.59
"White",23900,23.6
"White",24000,23.61
"White",24000,23.62
"White",24000,23.63
"White",24000,23.64
"White",24000,23.65
"White",24000,23.66
"White",24000,23.67
"White",24000,23.68
"White",24000,23.69
"White",24000,23.7
"White",24000,23.71
"White",24000,23.72
"White",24000,23.73
"White",24000,23.74
"White",24000,23.75
"White",24000,23.76
"White",24000,23.77
"White",24000,23.78
"White",24000,23.79
"White",24000,23.8
"White",24000,23.81
"White",24000,23.82
"White",24000,23.83
"White",24000,23.84
"White",24000,23.85
"White",24000,23.86
"White",24000,23.87
"White",24000,23.88
"White",24000,23.89
"White",24000,23.9
"White",24000,23.91
"White",24000,23.92
"White",24000,23.93
"White",24000,23.94
"White",24000,23.95
"White",24000,23.96
"White",24000,23.97
"White",24000,23.98
"White",24000,23.99
"White",24000,24
"White",24000,24.01
"White",24000,24.02
"White",24000,24.03
"White",24000,24.04
"White",24000,24.05
"White",24000,24.06
"White",24000,24.07
"White",24000,24.08
"White",24000,24.09
"White",24000,24.1
"White",24000,24.11
"White",24000,24.12
"White",24000,24.13
"White",24000,24.14
"White",24000,24.15
"White",24000,24.16
"White",24000,24.17
"White",24000,24.18
"White",24000,24.19
"White",24000,24.2
"White",24000,24.21
"White",24000,24.22
"White",24000,24.23
"White",24000,24.24
"White",24000,24.25
"White",24000,24.26
"White",24000,24.27
"White",24000,24.28
"White",24000,24.29
"White",24000,24.3
"White",24000,24.31
"White",24000,24.32
"White",24000,24.33
"White",24000,24.34
"White",24000,24.35
"White",24000,24.36
"White",24050,24.37
"White",24100,24.38
"White",24140,24.39
"White",24200,24.4
"White",24200,24.41
"White",24300,24.42
"White",24300,24.43
"White",24300,24.44
"White",24400,24.45
"White",24400,24.46
"White",24500,24.47
"White",24500,24.48
"White",24500,24.49
"White",24500,24.5
"White",24600,24.51
"White",24600,24.52
"White",24600,24.53
"White",24700,24.54
"White",24700,24.55
"White",24800,24.56
"White",24800,24.57
"White",24900,24.58
"White",24900,24.59
"White",25000,24.6
"White",25000,24.61
"White",25000,24.62
"White",25000,24.63
"White",25000,24.64
"White",25000,24.65
"White",25000,24.66
"White",25000,24.67
"White",25000,24.68
"White",25000,24.69
"White",25000,24.7
"White",25000,24.71
"White",25000,24.72
"White",25000,24.73
"White",25000,24.74
"White",25000,24.75
"White",25000,24.76
"White",25000,24.77
"White",25000,24.78
"White",25000,24.79
"White",25000,24.8
"White",25000,24.81
"White",25000,24.82
"White",25000,24.83
"White",25000,24.84
"White",25000,24.85
"White",25000,24.86
"White",25000,24.87
"White",25000,24.88
"White",25000,24.89
"White",25000,24.9
"White",25000,24.91
"White",25000,24.92
"White",25000,24.93
"White",25000,24.94
"White",25000,24.95
"White",25000,24.96
"White",25000,24.97
"White",25000,24.98
"White",25000,24.99
"White",25000,25
"White",25000,25.01
"White",25000,25.02
"White",25000,25.03
"White",25000,25.04
"White",25000,25.05
"White",25000,25.06
"White",25000,25.07
"White",25000,25.08
"White",25000,25.09
"White",25000,25.1
"White",25000,25.11
"White",25000,25.12
"White",25000,25.13
"White",25000,25.14
"White",25000,25.15
"White",25000,25.16
"White",25000,25.17
"White",25000,25.18
"White",25000,25.19
"White",25000,25.2
"White",25000,25.21
"White",25000,25.22
"White",25000,25.23
"White",25000,25.24
"White",25000,25.25
"White",25000,25.26
"White",25000,25.27
"White",25000,25.28
"White",25000,25.29
"White",25000,25.3
"White",25000,25.31
"White",25000,25.32
"White",25000,25.33
"White",25000,25.34
"White",25000,25.35
"White",25000,25.36
"White",25000,25.37
"White",25000,25.38
"White",25000,25.39
"White",25000,25.4
"White",25000,25.41
"White",25000,25.42
"White",25000,25.43
"White",25000,25.44
"White",25000,25.45
"White",25000,25.46
"White",25000,25.47
"White",25000,25.48
"White",25000,25.49
"White",25000,25.5
"White",25000,25.51
"White",25000,25.52
"White",25000,25.53
"White",25000,25.54
"White",25000,25.55
"White",25000,25.56
"White",25000,25.57
"White",25000,25.58
"White",25000,25.59
"White",25000,25.6
"White",25000,25.61
"White",25000,25.62
"White",25000,25.63
"White",25000,25.64
"White",25000,25.65
"White",25000,25.66
"White",25000,25.67
"White",25000,25.68
"White",25000,25.69
"White",25000,25.7
"White",25000,25.71
"White",25000,25.72
"White",25000,25.73
"White",25000,25.74
"White",25000,25.75
"White",25000,25.76
"White",25000,25.77
"White",25000,25.78
"White",25000,25.79
"White",25000,25.8
"White",25000,25.81
"White",25000,25.82
"White",25000,25.83
"White",25000,25.84
"White",25000,25.85
"White",25000,25.86
"White",25000,25.87
"White",25000,25.88
"White",25000,25.89
"White",25010,25.9
"White",25060,25.91
"White",25100,25.92
"White",25100,25.93
"White",25150,25.94
"White",25200,25.95
"White",25200,25.96
"White",25200,25.97
"White",25200,25.98
"White",25300,25.99
"White",25300,26
"White",25400,26.01
"White",25400,26.02
"White",25480,26.03
"White",25500,26.04
"White",25500,26.05
"White",25500,26.06
"White",25600,26.07
"White",25600,26.08
"White",25600,26.09
"White",25700,26.1
"White",25700,26.11
"White",25800,26.12
"White",25800,26.13
"White",25800,26.14
"White",25900,26.15
"White",25900,26.16
"White",26000,26.17
"White",26000,26.18
"White",26000,26.19
"White",26000,26.2
"White",26000,26.21
"White",26000,26.22
"White",26000,26.23
"White",26000,26.24
"White",26000,26.25
"White",26000,26.26
"White",26000,26.27
"White",26000,26.28
"White",26000,26.29
"White",26000,26.3
"White",26000,26.31
"White",26000,26.32
"White",26000,26.33
"White",26000,26.34
"White",26000,26.35
"White",26000,26.36
"White",26000,26.37
"White",26000,26.38
"White",26000,26.39
"White",26000,26.4
"White",26000,26.41
"White",26000,26.42
"White",26000,26.43
"White",26000,26.44
"White",26000,26.45
"White",26000,26.46
"White",26000,26.47
"White",26000,26.48
"White",26000,26.49
"White",26000,26.5
"White",26000,26.51
"White",26000,26.52
"White",26000,26.53
"White",26000,26.54
"White",26000,26.55
"White",26000,26.56
"White",26000,26.57
"White",26000,26.58
"White",26000,26.59
"White",26000,26.6
"White",26000,26.61
"White",26080,26.62
"White",26100,26.63
"White",26152.0320000002,26.64
"White",26200,26.65
"White",26200,26.66
"White",26300,26.67
"White",26300,26.68
"White",26300,26.69
"White",26400,26.7
"White",26400,26.71
"White",26400,26.72
"White",26400,26.73
"White",26500,26.74
"White",26500,26.75
"White",26500,26.76
"White",26500,26.77
"White",26600,26.78
"White",26600,26.79
"White",26700,26.8
"White",26700,26.81
"White",26800,26.82
"White",26800,26.83
"White",26826.7920000001,26.84
"White",26900,26.85
"White",26900,26.86
"White",27000,26.87
"White",27000,26.88
"White",27000,26.89
"White",27000,26.9
"White",27000,26.91
"White",27000,26.92
"White",27000,26.93
"White",27000,26.94
"White",27000,26.95
"White",27000,26.96
"White",27000,26.97
"White",27000,26.98
"White",27000,26.99
"White",27000,27
"White",27000,27.01
"White",27000,27.02
"White",27000,27.03
"White",27000,27.04
"White",27000,27.05
"White",27000,27.06
"White",27000,27.07
"White",27000,27.08
"White",27000,27.09
"White",27000,27.1
"White",27000,27.11
"White",27000,27.12
"White",27000,27.13
"White",27000,27.14
"White",27000,27.15
"White",27000,27.16
"White",27000,27.17
"White",27000,27.18
"White",27000,27.19
"White",27000,27.2
"White",27000,27.21
"White",27000,27.22
"White",27000,27.23
"White",27000,27.24
"White",27100,27.25
"White",27100,27.26
"White",27200,27.27
"White",27200,27.28
"White",27210,27.29
"White",27300,27.3
"White",27300,27.31
"White",27400,27.32
"White",27400,27.33
"White",27500,27.34
"White",27500,27.35
"White",27500,27.36
"White",27500,27.37
"White",27600,27.38
"White",27600,27.39
"White",27600,27.4
"White",27600,27.41
"White",27700,27.42
"White",27700,27.43
"White",27800,27.44
"White",27800,27.45
"White",27900,27.46
"White",27900,27.47
"White",27900,27.48
"White",28000,27.49
"White",28000,27.5
"White",28000,27.51
"White",28000,27.52
"White",28000,27.53
