"class_f","income","income_q"
"Reserve Army",3000,40.29
"Reserve Army",3000,40.3
"Reserve Army",3000,40.31
"Reserve Army",3000,40.32
"Reserve Army",3000,40.33
"Reserve Army",3000,40.34
"Reserve Army",3000,40.35
"Reserve Army",3000,40.36
"Reserve Army",3000,40.37
"Reserve Army",3000,40.38
"Reserve Army",3000,40.39
"Reserve Army",3000,40.4
"Reserve Army",3000,40.41
"Reserve Army",3000,40.42
"Reserve Army",3000,40.43
"Reserve Army",3000,40.44
"Reserve Army",3000,40.45
"Reserve Army",3000,40.46
"Reserve Army",3000,40.47
"Reserve Army",3000,40.48
"Reserve Army",3000,40.49
"Reserve Army",3000,40.5
"Reserve Army",3000,40.51
"Reserve Army",3000,40.52
"Reserve Army",3000,40.53
"Reserve Army",3000,40.54
"Reserve Army",3000,40.55
"Reserve Army",3000,40.56
"Reserve Army",3000,40.57
"Reserve Army",3000,40.58
"Reserve Army",3000,40.59
"Reserve Army",3000,40.6
"Reserve Army",3000,40.61
"Reserve Army",3000,40.62
"Reserve Army",3000,40.63
"Reserve Army",3000,40.64
"Reserve Army",3000,40.65
"Reserve Army",3000,40.66
"Reserve Army",3010,40.67
"Reserve Army",3040,40.68
"Reserve Army",3080,40.69
"Reserve Army",3100,40.7
"Reserve Army",3100,40.71
"Reserve Army",3100,40.72
"Reserve Army",3100,40.73
"Reserve Army",3100,40.74
"Reserve Army",3100,40.75
"Reserve Army",3100,40.76
"Reserve Army",3100,40.77
"Reserve Army",3100,40.78
"Reserve Army",3100,40.79
"Reserve Army",3100,40.8
"Reserve Army",3150,40.81
"Reserve Army",3200,40.82
"Reserve Army",3200,40.83
"Reserve Army",3200,40.84
"Reserve Army",3200,40.85
"Reserve Army",3200,40.86
"Reserve Army",3200,40.87
"Reserve Army",3200,40.88
"Reserve Army",3200,40.89
"Reserve Army",3200,40.9
"Reserve Army",3200,40.91
"Reserve Army",3200,40.92
"Reserve Army",3200,40.93
"Reserve Army",3200,40.94
"Reserve Army",3200,40.95
"Reserve Army",3200,40.96
"Reserve Army",3200,40.97
"Reserve Army",3200,40.98
"Reserve Army",3200,40.99
"Reserve Army",3200,41
"Reserve Army",3200,41.01
"Reserve Army",3200,41.02
"Reserve Army",3200,41.03
"Reserve Army",3200,41.04
"Reserve Army",3200,41.05
"Reserve Army",3200,41.06
"Reserve Army",3200,41.07
"Reserve Army",3240,41.08
"Reserve Army",3300,41.09
"Reserve Army",3300,41.1
"Reserve Army",3300,41.11
"Reserve Army",3300,41.12
"Reserve Army",3300,41.13
"Reserve Army",3300,41.14
"Reserve Army",3300,41.15
"Reserve Army",3300,41.16
"Reserve Army",3300,41.17
"Reserve Army",3300,41.18
"Reserve Army",3300,41.19
"Reserve Army",3300,41.2
"Reserve Army",3300,41.21
"Reserve Army",3300,41.22
"Reserve Army",3300,41.23
"Reserve Army",3321.84799999995,41.24
"Reserve Army",3380,41.25
"Reserve Army",3400,41.26
"Reserve Army",3400,41.27
"Reserve Army",3400,41.28
"Reserve Army",3400,41.29
"Reserve Army",3400,41.3
"Reserve Army",3400,41.31
"Reserve Army",3400,41.32
"Reserve Army",3400,41.33
"Reserve Army",3400,41.34
"Reserve Army",3400,41.35
"Reserve Army",3447.34400000001,41.36
"Reserve Army",3500,41.37
"Reserve Army",3500,41.38
"Reserve Army",3500,41.39
"Reserve Army",3500,41.4
"Reserve Army",3500,41.41
"Reserve Army",3500,41.42
"Reserve Army",3500,41.43
"Reserve Army",3500,41.44
"Reserve Army",3500,41.45
"Reserve Army",3500,41.46
"Reserve Army",3500,41.47
"Reserve Army",3500,41.48
"Reserve Army",3500,41.49
"Reserve Army",3500,41.5
"Reserve Army",3500,41.51
"Reserve Army",3500,41.52
"Reserve Army",3500,41.53
"Reserve Army",3500,41.54
"Reserve Army",3500,41.55
"Reserve Army",3500,41.56
"Reserve Army",3500,41.57
"Reserve Army",3500,41.58
"Reserve Army",3500,41.59
"Reserve Army",3500,41.6
"Reserve Army",3500,41.61
"Reserve Army",3500,41.62
"Reserve Army",3500,41.63
"Reserve Army",3500,41.64
"Reserve Army",3500,41.65
"Reserve Army",3500,41.66
"Reserve Army",3500,41.67
"Reserve Army",3500,41.68
"Reserve Army",3500,41.69
"Reserve Army",3500,41.7
"Reserve Army",3500,41.71
"Reserve Army",3500,41.72
"Reserve Army",3500,41.73
"Reserve Army",3500,41.74
"Reserve Army",3500,41.75
"Reserve Army",3500,41.76
"Reserve Army",3500,41.77
"Reserve Army",3500,41.78
"Reserve Army",3520,41.79
"Reserve Army",3560.36,41.8
"Reserve Army",3580,41.81
"Reserve Army",3600,41.82
"Reserve Army",3600,41.83
"Reserve Army",3600,41.84
"Reserve Army",3600,41.85
"Reserve Army",3600,41.86
"Reserve Army",3600,41.87
"Reserve Army",3600,41.88
"Reserve Army",3600,41.89
"Reserve Army",3600,41.9
"Reserve Army",3600,41.91
"Reserve Army",3600,41.92
"Reserve Army",3600,41.93
"Reserve Army",3600,41.94
"Reserve Army",3600,41.95
"Reserve Army",3600,41.96
"Reserve Army",3600,41.97
"Reserve Army",3600,41.98
"Reserve Army",3600,41.99
"Reserve Army",3600,42
"Reserve Army",3600,42.01
"Reserve Army",3600,42.02
"Reserve Army",3600,42.03
"Reserve Army",3600,42.04
"Reserve Army",3600,42.05
"Reserve Army",3600,42.06
"Reserve Army",3600,42.07
"Reserve Army",3600,42.08
"Reserve Army",3600,42.09
"Reserve Army",3600,42.1
"Reserve Army",3600,42.11
"Reserve Army",3600,42.12
"Reserve Army",3700,42.13
"Reserve Army",3700,42.14
"Reserve Army",3700,42.15
"Reserve Army",3700,42.16
"Reserve Army",3700,42.17
"Reserve Army",3700,42.18
"Reserve Army",3700,42.19
"Reserve Army",3700,42.2
"Reserve Army",3700,42.21
"Reserve Army",3700,42.22
"Reserve Army",3700,42.23
"Reserve Army",3700,42.24
"Reserve Army",3760.35000000003,42.25
"Reserve Army",3800,42.26
"Reserve Army",3800,42.27
"Reserve Army",3800,42.28
"Reserve Army",3800,42.29
"Reserve Army",3800,42.3
"Reserve Army",3800,42.31
"Reserve Army",3800,42.32
"Reserve Army",3800,42.33
"Reserve Army",3800,42.34
"Reserve Army",3800,42.35
"Reserve Army",3800,42.36
"Reserve Army",3800,42.37
"Reserve Army",3800,42.38
"Reserve Army",3800,42.39
"Reserve Army",3800,42.4
"Reserve Army",3900,42.41
"Reserve Army",3900,42.42
"Reserve Army",3900,42.43
"Reserve Army",3900,42.44
"Reserve Army",3900,42.45
"Reserve Army",3900,42.46
"Reserve Army",3900,42.47
"Reserve Army",3900,42.48
"Reserve Army",3900,42.49
"Reserve Army",3900,42.5
"Reserve Army",3919.804,42.51
"Reserve Army",4000,42.52
"Reserve Army",4000,42.53
"Reserve Army",4000,42.54
"Reserve Army",4000,42.55
"Reserve Army",4000,42.56
"Reserve Army",4000,42.57
"Reserve Army",4000,42.58
"Reserve Army",4000,42.59
"Reserve Army",4000,42.6
"Reserve Army",4000,42.61
"Reserve Army",4000,42.62
"Reserve Army",4000,42.63
"Reserve Army",4000,42.64
"Reserve Army",4000,42.65
"Reserve Army",4000,42.66
"Reserve Army",4000,42.67
"Reserve Army",4000,42.68
"Reserve Army",4000,42.69
"Reserve Army",4000,42.7
"Reserve Army",4000,42.71
"Reserve Army",4000,42.72
"Reserve Army",4000,42.73
"Reserve Army",4000,42.74
"Reserve Army",4000,42.75
"Reserve Army",4000,42.76
"Reserve Army",4000,42.77
"Reserve Army",4000,42.78
"Reserve Army",4000,42.79
"Reserve Army",4000,42.8
"Reserve Army",4000,42.81
"Reserve Army",4000,42.82
"Reserve Army",4000,42.83
"Reserve Army",4000,42.84
"Reserve Army",4000,42.85
"Reserve Army",4000,42.86
"Reserve Army",4000,42.87
"Reserve Army",4000,42.88
"Reserve Army",4000,42.89
"Reserve Army",4000,42.9
"Reserve Army",4000,42.91
"Reserve Army",4000,42.92
"Reserve Army",4000,42.93
"Reserve Army",4000,42.94
"Reserve Army",4000,42.95
"Reserve Army",4000,42.96
"Reserve Army",4000,42.97
"Reserve Army",4000,42.98
"Reserve Army",4000,42.99
"Reserve Army",4000,43
"Reserve Army",4000,43.01
"Reserve Army",4000,43.02
"Reserve Army",4000,43.03
"Reserve Army",4000,43.04
"Reserve Army",4000,43.05
"Reserve Army",4000,43.06
"Reserve Army",4000,43.07
"Reserve Army",4000,43.08
"Reserve Army",4000,43.09
"Reserve Army",4000,43.1
"Reserve Army",4000,43.11
"Reserve Army",4000,43.12
"Reserve Army",4000,43.13
"Reserve Army",4000,43.14
"Reserve Army",4000,43.15
"Reserve Army",4000,43.16
"Reserve Army",4000,43.17
"Reserve Army",4000,43.18
"Reserve Army",4000,43.19
"Reserve Army",4000,43.2
"Reserve Army",4000,43.21
"Reserve Army",4000,43.22
"Reserve Army",4000,43.23
"Reserve Army",4000,43.24
"Reserve Army",4000,43.25
"Reserve Army",4000,43.26
"Reserve Army",4000,43.27
"Reserve Army",4000,43.28
"Reserve Army",4000,43.29
"Reserve Army",4000,43.3
"Reserve Army",4000,43.31
"Reserve Army",4000,43.32
"Reserve Army",4000,43.33
"Reserve Army",4000,43.34
"Reserve Army",4000,43.35
"Reserve Army",4000,43.36
"Reserve Army",4000,43.37
"Reserve Army",4000,43.38
"Reserve Army",4000,43.39
"Reserve Army",4000,43.4
"Reserve Army",4000,43.41
"Reserve Army",4000,43.42
"Reserve Army",4000,43.43
"Reserve Army",4000,43.44
"Reserve Army",4000,43.45
"Reserve Army",4000,43.46
"Reserve Army",4000,43.47
"Reserve Army",4000,43.48
"Reserve Army",4000,43.49
"Reserve Army",4000,43.5
"Reserve Army",4000,43.51
"Reserve Army",4000,43.52
"Reserve Army",4000,43.53
"Reserve Army",4000,43.54
"Reserve Army",4000,43.55
"Reserve Army",4000,43.56
"Reserve Army",4000,43.57
"Reserve Army",4000,43.58
"Reserve Army",4000,43.59
"Reserve Army",4000,43.6
"Reserve Army",4000,43.61
"Reserve Army",4000,43.62
"Reserve Army",4000,43.63
"Reserve Army",4000,43.64
"Reserve Army",4000,43.65
"Reserve Army",4000,43.66
"Reserve Army",4000,43.67
"Reserve Army",4000,43.68
"Reserve Army",4000,43.69
"Reserve Army",4000,43.7
"Reserve Army",4000,43.71
"Reserve Army",4000,43.72
"Reserve Army",4000,43.73
"Reserve Army",4000,43.74
"Reserve Army",4000,43.75
"Reserve Army",4000,43.76
"Reserve Army",4000,43.77
"Reserve Army",4000,43.78
"Reserve Army",4000,43.79
"Reserve Army",4000,43.8
"Reserve Army",4000,43.81
"Reserve Army",4070,43.82
"Reserve Army",4100,43.83
"Reserve Army",4100,43.84
"Reserve Army",4100,43.85
"Reserve Army",4100,43.86
"Reserve Army",4100,43.87
"Reserve Army",4100,43.88
"Reserve Army",4100,43.89
"Reserve Army",4100,43.9
"Reserve Army",4100,43.91
"Reserve Army",4100,43.92
"Reserve Army",4100,43.93
"Reserve Army",4110,43.94
"Reserve Army",4200,43.95
"Reserve Army",4200,43.96
"Reserve Army",4200,43.97
"Reserve Army",4200,43.98
"Reserve Army",4200,43.99
"Reserve Army",4200,44
"Reserve Army",4200,44.01
"Reserve Army",4200,44.02
"Reserve Army",4200,44.03
"Reserve Army",4200,44.04
"Reserve Army",4200,44.05
"Reserve Army",4200,44.06
"Reserve Army",4200,44.07
"Reserve Army",4200,44.08
"Reserve Army",4200,44.09
"Reserve Army",4200,44.1
"Reserve Army",4200,44.11
"Reserve Army",4200,44.12
"Reserve Army",4257.02600000004,44.13
"Reserve Army",4300,44.14
"Reserve Army",4300,44.15
"Reserve Army",4300,44.16
"Reserve Army",4300,44.17
"Reserve Army",4300,44.18
"Reserve Army",4300,44.19
"Reserve Army",4300,44.2
"Reserve Army",4300,44.21
"Reserve Army",4300,44.22
"Reserve Army",4300,44.23
"Reserve Army",4300,44.24
"Reserve Army",4300,44.25
"Reserve Army",4400,44.26
"Reserve Army",4400,44.27
"Reserve Army",4400,44.28
"Reserve Army",4400,44.29
"Reserve Army",4400,44.3
"Reserve Army",4400,44.31
"Reserve Army",4400,44.32
"Reserve Army",4400,44.33
"Reserve Army",4400,44.34
"Reserve Army",4400,44.35
"Reserve Army",4400,44.36
"Reserve Army",4400,44.37
"Reserve Army",4442.07599999994,44.38
"Reserve Army",4500,44.39
"Reserve Army",4500,44.4
"Reserve Army",4500,44.41
"Reserve Army",4500,44.42
"Reserve Army",4500,44.43
"Reserve Army",4500,44.44
"Reserve Army",4500,44.45
"Reserve Army",4500,44.46
"Reserve Army",4500,44.47
"Reserve Army",4500,44.48
"Reserve Army",4500,44.49
"Reserve Army",4500,44.5
"Reserve Army",4500,44.51
"Reserve Army",4500,44.52
"Reserve Army",4500,44.53
"Reserve Army",4500,44.54
"Reserve Army",4500,44.55
"Reserve Army",4500,44.56
"Reserve Army",4500,44.57
"Reserve Army",4500,44.58
"Reserve Army",4500,44.59
"Reserve Army",4500,44.6
"Reserve Army",4500,44.61
"Reserve Army",4500,44.62
"Reserve Army",4500,44.63
"Reserve Army",4500,44.64
"Reserve Army",4500,44.65
"Reserve Army",4500,44.66
"Reserve Army",4500,44.67
"Reserve Army",4500,44.68
"Reserve Army",4500,44.69
"Reserve Army",4500,44.7
"Reserve Army",4500,44.71
"Reserve Army",4500,44.72
"Reserve Army",4582.29200000002,44.73
"Reserve Army",4600,44.74
"Reserve Army",4600,44.75
"Reserve Army",4600,44.76
"Reserve Army",4600,44.77
"Reserve Army",4600,44.78
"Reserve Army",4600,44.79
"Reserve Army",4600,44.8
"Reserve Army",4600,44.81
"Reserve Army",4600,44.82
"Reserve Army",4600,44.83
"Reserve Army",4600,44.84
"Reserve Army",4600,44.85
"Reserve Army",4600,44.86
"Reserve Army",4621.54800000004,44.87
"Reserve Army",4700,44.88
"Reserve Army",4700,44.89
"Reserve Army",4700,44.9
"Reserve Army",4700,44.91
"Reserve Army",4700,44.92
"Reserve Army",4700,44.93
"Reserve Army",4700,44.94
"Reserve Army",4700,44.95
"Reserve Army",4700,44.96
"Reserve Army",4714.3819999999,44.97
"Reserve Army",4800,44.98
"Reserve Army",4800,44.99
"Reserve Army",4800,45
"Reserve Army",4800,45.01
"Reserve Army",4800,45.02
"Reserve Army",4800,45.03
"Reserve Army",4800,45.04
"Reserve Army",4800,45.05
"Reserve Army",4800,45.06
"Reserve Army",4800,45.07
"Reserve Army",4800,45.08
"Reserve Army",4800,45.09
"Reserve Army",4800,45.1
"Reserve Army",4800,45.11
"Reserve Army",4800,45.12
"Reserve Army",4800,45.13
"Reserve Army",4800,45.14
"Reserve Army",4800,45.15
"Reserve Army",4800,45.16
"Reserve Army",4800,45.17
"Reserve Army",4800,45.18
"Reserve Army",4800,45.19
"Reserve Army",4800,45.2
"Reserve Army",4800,45.21
"Reserve Army",4800,45.22
"Reserve Army",4800,45.23
"Reserve Army",4800,45.24
"Reserve Army",4800,45.25
"Reserve Army",4800,45.26
"Reserve Army",4890.56200000006,45.27
"Reserve Army",4900,45.28
"Reserve Army",4900,45.29
"Reserve Army",4900,45.3
"Reserve Army",4900,45.31
"Reserve Army",4900,45.32
"Reserve Army",4900,45.33
"Reserve Army",4900,45.34
"Reserve Army",4900,45.35
"Reserve Army",4990,45.36
"Reserve Army",5000,45.37
"Reserve Army",5000,45.38
"Reserve Army",5000,45.39
"Reserve Army",5000,45.4
"Reserve Army",5000,45.41
"Reserve Army",5000,45.42
"Reserve Army",5000,45.43
"Reserve Army",5000,45.44
"Reserve Army",5000,45.45
"Reserve Army",5000,45.46
"Reserve Army",5000,45.47
"Reserve Army",5000,45.48
"Reserve Army",5000,45.49
"Reserve Army",5000,45.5
"Reserve Army",5000,45.51
"Reserve Army",5000,45.52
"Reserve Army",5000,45.53
"Reserve Army",5000,45.54
"Reserve Army",5000,45.55
"Reserve Army",5000,45.56
"Reserve Army",5000,45.57
"Reserve Army",5000,45.58
"Reserve Army",5000,45.59
"Reserve Army",5000,45.6
"Reserve Army",5000,45.61
"Reserve Army",5000,45.62
"Reserve Army",5000,45.63
"Reserve Army",5000,45.64
"Reserve Army",5000,45.65
"Reserve Army",5000,45.66
"Reserve Army",5000,45.67
"Reserve Army",5000,45.68
"Reserve Army",5000,45.69
"Reserve Army",5000,45.7
"Reserve Army",5000,45.71
"Reserve Army",5000,45.72
"Reserve Army",5000,45.73
"Reserve Army",5000,45.74
"Reserve Army",5000,45.75
"Reserve Army",5000,45.76
"Reserve Army",5000,45.77
"Reserve Army",5000,45.78
"Reserve Army",5000,45.79
"Reserve Army",5000,45.8
"Reserve Army",5000,45.81
"Reserve Army",5000,45.82
"Reserve Army",5000,45.83
"Reserve Army",5000,45.84
"Reserve Army",5000,45.85
"Reserve Army",5000,45.86
"Reserve Army",5000,45.87
"Reserve Army",5000,45.88
"Reserve Army",5000,45.89
"Reserve Army",5000,45.9
"Reserve Army",5000,45.91
"Reserve Army",5000,45.92
"Reserve Army",5000,45.93
"Reserve Army",5000,45.94
"Reserve Army",5000,45.95
"Reserve Army",5000,45.96
"Reserve Army",5000,45.97
"Reserve Army",5000,45.98
"Reserve Army",5000,45.99
"Reserve Army",5000,46
"Reserve Army",5000,46.01
"Reserve Army",5000,46.02
"Reserve Army",5000,46.03
"Reserve Army",5000,46.04
"Reserve Army",5000,46.05
"Reserve Army",5000,46.06
"Reserve Army",5000,46.07
"Reserve Army",5000,46.08
"Reserve Army",5000,46.09
"Reserve Army",5000,46.1
"Reserve Army",5000,46.11
"Reserve Army",5000,46.12
"Reserve Army",5000,46.13
"Reserve Army",5000,46.14
"Reserve Army",5000,46.15
"Reserve Army",5000,46.16
"Reserve Army",5000,46.17
"Reserve Army",5000,46.18
"Reserve Army",5000,46.19
"Reserve Army",5000,46.2
"Reserve Army",5000,46.21
"Reserve Army",5000,46.22
"Reserve Army",5000,46.23
"Reserve Army",5000,46.24
"Reserve Army",5000,46.25
"Reserve Army",5000,46.26
"Reserve Army",5000,46.27
"Reserve Army",5000,46.28
"Reserve Army",5000,46.29
"Reserve Army",5000,46.3
"Reserve Army",5000,46.31
"Reserve Army",5000,46.32
"Reserve Army",5000,46.33
"Reserve Army",5000,46.34
"Reserve Army",5000,46.35
"Reserve Army",5000,46.36
"Reserve Army",5000,46.37
"Reserve Army",5000,46.38
"Reserve Army",5000,46.39
"Reserve Army",5000,46.4
"Reserve Army",5000,46.41
"Reserve Army",5000,46.42
"Reserve Army",5000,46.43
"Reserve Army",5000,46.44
"Reserve Army",5000,46.45
"Reserve Army",5000,46.46
"Reserve Army",5000,46.47
"Reserve Army",5000,46.48
"Reserve Army",5000,46.49
"Reserve Army",5000,46.5
"Reserve Army",5000,46.51
"Reserve Army",5000,46.52
"Reserve Army",5000,46.53
"Reserve Army",5000,46.54
"Reserve Army",5000,46.55
"Reserve Army",5000,46.56
"Reserve Army",5000,46.57
"Reserve Army",5000,46.58
"Reserve Army",5000,46.59
"Reserve Army",5000,46.6
"Reserve Army",5000,46.61
"Reserve Army",5000,46.62
"Reserve Army",5000,46.63
"Reserve Army",5000,46.64
"Reserve Army",5000,46.65
"Reserve Army",5000,46.66
"Reserve Army",5000,46.67
"Reserve Army",5000,46.68
"Reserve Army",5000,46.69
"Reserve Army",5000,46.7
"Reserve Army",5000,46.71
"Reserve Army",5000,46.72
"Reserve Army",5000,46.73
"Reserve Army",5000,46.74
"Reserve Army",5000,46.75
"Reserve Army",5000,46.76
"Reserve Army",5000,46.77
"Reserve Army",5000,46.78
"Reserve Army",5000,46.79
"Reserve Army",5000,46.8
"Reserve Army",5000,46.81
"Reserve Army",5000,46.82
"Reserve Army",5000,46.83
"Reserve Army",5000,46.84
"Reserve Army",5000,46.85
"Reserve Army",5000,46.86
"Reserve Army",5000,46.87
"Reserve Army",5000,46.88
"Reserve Army",5000,46.89
"Reserve Army",5000,46.9
"Reserve Army",5000,46.91
"Reserve Army",5000,46.92
"Reserve Army",5000,46.93
"Reserve Army",5000,46.94
"Reserve Army",5030,46.95
"Reserve Army",5050,46.96
"Reserve Army",5075.19399999997,46.97
"Reserve Army",5100,46.98
"Reserve Army",5100,46.99
"Reserve Army",5100,47
"Reserve Army",5100,47.01
"Reserve Army",5100,47.02
"Reserve Army",5100,47.03
"Reserve Army",5100,47.04
"Reserve Army",5100,47.05
"Reserve Army",5100,47.06
"Reserve Army",5100,47.07
"Reserve Army",5150,47.08
"Reserve Army",5200,47.09
"Reserve Army",5200,47.1
"Reserve Army",5200,47.11
"Reserve Army",5200,47.12
"Reserve Army",5200,47.13
"Reserve Army",5200,47.14
"Reserve Army",5200,47.15
"Reserve Army",5200,47.16
"Reserve Army",5200,47.17
"Reserve Army",5200,47.18
"Reserve Army",5200,47.19
"Reserve Army",5200,47.2
"Reserve Army",5208.842,47.21
"Reserve Army",5300,47.22
"Reserve Army",5300,47.23
"Reserve Army",5300,47.24
"Reserve Army",5300,47.25
"Reserve Army",5300,47.26
"Reserve Army",5300,47.27
"Reserve Army",5300,47.28
"Reserve Army",5300,47.29
"Reserve Army",5300,47.3
"Reserve Army",5300,47.31
"Reserve Army",5300,47.32
"Reserve Army",5311.33199999997,47.33
"Reserve Army",5340,47.34
"Reserve Army",5400,47.35
"Reserve Army",5400,47.36
"Reserve Army",5400,47.37
"Reserve Army",5400,47.38
"Reserve Army",5400,47.39
"Reserve Army",5400,47.4
"Reserve Army",5400,47.41
"Reserve Army",5400,47.42
"Reserve Army",5400,47.43
"Reserve Army",5400,47.44
"Reserve Army",5400,47.45
"Reserve Army",5400,47.46
"Reserve Army",5400,47.47
"Reserve Army",5400,47.48
"Reserve Army",5400,47.49
"Reserve Army",5400,47.5
"Reserve Army",5500,47.51
"Reserve Army",5500,47.52
"Reserve Army",5500,47.53
"Reserve Army",5500,47.54
"Reserve Army",5500,47.55
"Reserve Army",5500,47.56
"Reserve Army",5500,47.57
"Reserve Army",5500,47.58
"Reserve Army",5500,47.59
"Reserve Army",5500,47.6
"Reserve Army",5500,47.61
"Reserve Army",5500,47.62
"Reserve Army",5500,47.63
"Reserve Army",5500,47.64
"Reserve Army",5500,47.65
"Reserve Army",5500,47.66
"Reserve Army",5500,47.67
"Reserve Army",5500,47.68
"Reserve Army",5500,47.69
"Reserve Army",5500,47.7
"Reserve Army",5527.88400000005,47.71
"Reserve Army",5571.03200000012,47.72
"Reserve Army",5600,47.73
"Reserve Army",5600,47.74
"Reserve Army",5600,47.75
"Reserve Army",5600,47.76
"Reserve Army",5600,47.77
"Reserve Army",5600,47.78
"Reserve Army",5600,47.79
"Reserve Army",5600,47.8
"Reserve Army",5600,47.81
"Reserve Army",5600,47.82
"Reserve Army",5600,47.83
"Reserve Army",5600,47.84
"Reserve Army",5625.70999999989,47.85
"Reserve Army",5700,47.86
"Reserve Army",5700,47.87
"Reserve Army",5700,47.88
"Reserve Army",5700,47.89
"Reserve Army",5700,47.9
"Reserve Army",5700,47.91
"Reserve Army",5700,47.92
"Reserve Army",5700,47.93
"Reserve Army",5762.37599999993,47.94
"Reserve Army",5800,47.95
"Reserve Army",5800,47.96
"Reserve Army",5800,47.97
"Reserve Army",5800,47.98
"Reserve Army",5800,47.99
"Reserve Army",5800,48
"Reserve Army",5800,48.01
"Reserve Army",5800,48.02
"Reserve Army",5800,48.03
"Reserve Army",5800,48.04
"Reserve Army",5800,48.05
"Reserve Army",5838.01200000002,48.06
"Reserve Army",5900,48.07
"Reserve Army",5900,48.08
"Reserve Army",5900,48.09
"Reserve Army",5900,48.1
"Reserve Army",5900,48.11
"Reserve Army",5900,48.12
"Reserve Army",5903.13039999999,48.13
"Reserve Army",5990,48.14
"Reserve Army",6000,48.15
"Reserve Army",6000,48.16
"Reserve Army",6000,48.17
"Reserve Army",6000,48.18
"Reserve Army",6000,48.19
"Reserve Army",6000,48.2
"Reserve Army",6000,48.21
"Reserve Army",6000,48.22
"Reserve Army",6000,48.23
"Reserve Army",6000,48.24
"Reserve Army",6000,48.25
"Reserve Army",6000,48.26
"Reserve Army",6000,48.27
